area,population,area_sqkm,num_industries,num_hospitals,num_schools,avg_income,waste_per_capita,recycling_rate,temperature,humidity,day_of_week,is_weekend,total_waste,aqi,waste_type
Harbor,1219,4.633190248691768,37,4,11,96386,0.9129262174532253,23.926503513737792,26.94183515036101,46.75131834737402,3,0,1153.4453292515523,138.49748576809287,Industrial Hazardous
Downtown,574,8.236993290452153,8,1,17,50638,1.5693705186324265,58.828997927186016,25.549919857262523,49.889270225344774,3,0,1075.192853336951,66.94850637184561,Standard Mixed
Harbor,26998,15.049907307862606,4,2,3,102455,0.5538088512889965,2.239726628729659,38.35382960391456,47.07971477317371,4,0,19134.301544917933,252.485562589409,Mixed Unsegregated
Riverside,31845,16.315031394228132,45,6,8,43884,1.3160585695415967,12.950266686586653,33.020241564357086,39.7743366367131,0,0,59898.018254216935,500.0,Industrial Hazardous
Downtown,21041,10.210726213203134,41,6,7,117016,1.4507541489205993,17.079281919304393,17.035131099744163,51.26700381078616,2,0,30687.72056428165,445.17740383810957,Industrial Hazardous
Industrial,46429,2.4070592512075937,33,9,18,50697,0.9936122563284828,52.87788400029059,23.998920001686123,58.30636784069324,4,0,52820.670166021824,500.0,Industrial Hazardous
Riverside,35417,9.654048976271746,36,0,12,103620,1.3652115824614126,55.13214814824929,18.32406573738038,63.10635079826737,0,0,49055.45854187238,500.0,Industrial Hazardous
Downtown,26528,17.374804140999213,32,9,1,125343,2.323864607998582,50.766229188863775,21.98386387334935,39.38997611851429,1,0,66745.6729616276,500.0,Industrial Hazardous
Commercial,30045,16.93938879769274,24,3,18,144343,1.4003028017954078,25.017058864421347,38.97232508385194,76.76482597177932,0,0,60177.52455932762,500.0,Industrial Hazardous
Residential,14533,4.424812123533347,41,5,13,115837,2.1281786832487146,54.87743338441061,32.63158862937477,48.691764140101256,3,0,42505.75744952076,500.0,Industrial Hazardous
Suburban,32173,0.6907072715896954,28,7,4,27114,0.9982589441595546,5.91048577331363,15.196304901234562,85.07691998256428,0,0,29580.382611448058,398.21402417651535,Industrial Hazardous
Downtown,31474,18.948049623754862,24,2,9,50550,2.4370892892194598,39.1460820169383,23.221532311063118,49.7731460997301,0,0,82849.43449639871,500.0,Industrial Hazardous
Airport,23597,3.106020076438471,8,2,16,130715,0.505619113579408,56.23342665489148,25.96754342586041,81.77273269365394,1,0,12928.65623467026,190.59846836694024,Low Volume Dry
Harbor,37475,2.5175540271249948,2,7,19,27469,1.5882906230523766,45.29399040432609,30.06253572581918,51.15195455866705,1,0,66169.79308917653,500.0,Standard Mixed
Harbor,28108,0.566179812437005,14,7,15,67771,2.037753149366966,16.672030116134174,27.49317544961626,60.34996724886682,0,0,64391.16044865559,500.0,High Volume Organic
Riverside,24025,11.098732485944717,3,7,16,26492,2.0908901698825404,43.05034906607906,16.74431876507333,52.34128145742052,4,0,42514.83032393256,486.0124192621428,Standard Mixed
Downtown,15543,12.829965572069954,44,0,0,122648,0.7362184437314923,17.68580217375982,27.88868671708704,53.22571887370956,1,0,14592.277638959424,284.60364806962764,Industrial Hazardous
Airport,42346,16.12276913064047,37,7,14,21971,1.1836209551069696,6.694926852604322,18.256481901326875,67.11493222144212,3,0,51302.25119461823,500.0,Industrial Hazardous
Downtown,12225,7.753564097458353,19,7,16,66350,1.6732315794210268,43.033292030025535,27.979994218291008,71.57571568565967,4,0,23492.66320977573,334.05774970045326,Standard Mixed
Downtown,37204,17.905405551476107,48,1,10,29644,0.9949419614993167,10.753598622836796,21.151715249302633,82.22841128978318,5,1,42444.405452139144,500.0,Industrial Hazardous
Residential,42575,4.648630506470068,22,8,4,111705,1.7482512334696563,6.663896328941488,18.604807476892503,64.14315253330744,0,0,71990.3985643914,500.0,Industrial Hazardous
Commercial,37883,20.88375630120351,36,6,3,84194,1.1333174768879457,33.10560327890916,22.198073477637372,43.010649149340814,5,1,47802.444893197506,500.0,Industrial Hazardous
Airport,29983,14.510284057815916,46,7,8,102632,1.0719059096874892,37.23751553585118,17.49055196328321,89.37480580478655,3,0,34158.55360188235,474.01300667534747,Industrial Hazardous
Riverside,7765,14.805300672615186,7,1,15,121959,0.5377499772789012,3.0633770673855243,22.099593082995348,71.02640630741669,3,0,3990.4674605238793,109.3004191497305,Mixed Unsegregated
Commercial,23263,5.639497637588149,36,3,11,133646,0.3863563334767006,0.2681332799482017,36.67331761423806,52.485132444849356,4,0,13144.418187813439,256.32963366718405,Industrial Hazardous
Industrial,10616,2.3156643578595117,44,6,17,32534,2.1376023380268006,52.924219823589105,22.67926742908757,88.09226849366497,0,0,26389.373476563258,407.17532738660475,Industrial Hazardous
Harbor,16233,11.88575767547645,32,5,2,32768,1.3769978827433633,6.915153657782575,26.755550853637217,87.50841004898808,3,0,27071.17708205854,381.8627348457376,Industrial Hazardous
Residential,47160,15.582492822097795,32,6,14,42625,1.538320893059815,35.03388316797932,27.995208955490206,34.772353283840836,5,1,89243.68137613992,500.0,Industrial Hazardous
Commercial,26002,2.828638237211297,6,0,17,124776,1.1188862495626573,57.21277484525348,19.457268983361452,31.189539772465746,5,1,26589.91585301373,330.1640881164123,Standard Mixed
Industrial,37920,23.788094625940083,21,7,11,48660,0.6008325000422949,30.7146069546252,26.044611474807567,32.667395905807126,1,0,26160.325889996828,349.0429659976207,Industrial Hazardous
Airport,43741,24.520151825703767,4,6,12,109680,1.2890583949206544,8.38788055066262,36.3245280395654,71.11886537345649,1,0,70366.47550906053,500.0,Mixed Unsegregated
Riverside,9747,13.863689037116053,45,3,0,95176,0.8037055716685713,23.609070193326897,17.01317684430078,72.6527451296957,4,0,8024.65718069444,212.00191192903665,Industrial Hazardous
Industrial,24340,23.77669430419845,14,0,3,40032,2.142902702909863,37.442528870668966,38.070490544389514,73.44166652953305,1,0,70581.7321486288,500.0,High Volume Organic
Downtown,21558,4.896408320730901,20,7,7,84935,2.4709347837638775,45.77037822415233,36.77783922291765,67.81436327001303,2,0,72234.13592400405,500.0,High Volume Organic
Riverside,35429,1.12280678689836,24,9,18,57892,2.2560114980467727,36.41627967423182,36.39573796728875,47.12947892544314,0,0,110075.58399668908,500.0,Industrial Hazardous
Suburban,19135,1.4655336146145532,16,6,4,112125,1.4622033850363871,2.0589440701018735,19.96356939176164,40.02773438348943,3,0,27077.931233674746,345.20335056813144,Mixed Unsegregated
Industrial,26128,14.894055745956088,49,7,10,94186,1.6818898394004982,8.586171915896585,27.10783996291213,85.67149899165959,3,0,57217.87953407869,500.0,Industrial Hazardous
Harbor,31862,2.0102261442021767,6,9,16,88379,2.385869594026324,22.30810132769961,30.403886762647534,84.78841012175761,4,0,86956.92972861497,500.0,High Volume Organic
Industrial,21453,23.984367367190135,49,0,16,44357,1.4851002538951956,42.34282111955873,17.498748100293668,44.54916606500279,4,0,33696.6824934003,497.2368506702845,Industrial Hazardous
Commercial,19628,3.977363663605265,18,4,1,102512,1.7048960712414114,35.05967849683228,28.921137813389937,40.07622815145358,3,0,39135.84244355591,483.27334384059026,Standard Mixed
Harbor,47856,7.965708748297977,6,8,0,20497,1.6843049082331223,2.6816990158230625,36.00108033819559,52.52045952591783,1,0,101210.60535317184,500.0,High Volume Organic
Residential,12561,20.651686148959538,39,4,3,22134,1.8578665339874234,47.81315445623329,38.413848477974426,32.90439741191928,4,0,35365.87043274536,480.9328451115255,Industrial Hazardous
Suburban,6541,5.859137916050281,44,9,8,38833,1.7086272190723015,36.30746588134586,21.958213163615095,39.72834713545818,2,0,12983.045690759654,267.20637872638633,Industrial Hazardous
Residential,13173,6.452727232136979,49,2,1,90948,1.7755518757222601,53.229002130055285,22.21848306164137,52.81793987120838,4,0,27563.90967817692,413.08313411814856,Industrial Hazardous
Industrial,21559,16.236569416879945,23,8,2,52666,1.8969678389121563,25.059185925904703,21.76826543424778,44.32463743833873,1,0,42760.10259794343,500.0,Industrial Hazardous
Harbor,34828,7.264109167986926,10,8,5,76600,2.0800183052694874,29.41210685025285,18.836251827847757,74.20921587543239,0,0,66757.97446066997,500.0,Standard Mixed
Residential,45222,5.827467033188657,40,3,12,89828,1.186720932378609,24.333046178124608,25.767843845389294,84.29757790991687,2,0,65557.28524187743,500.0,Industrial Hazardous
Harbor,18048,6.727354000488608,0,3,14,112923,1.9408347653732723,43.34727177054106,34.611721206150165,84.54840972590029,4,0,41721.726783027516,481.4511287567615,High Volume Organic
Industrial,15578,12.520863733847808,31,7,10,117362,0.5204482701387171,45.127851351694034,32.802216015454974,66.25666741075497,0,0,10858.422482882563,193.2108542666948,Industrial Hazardous
Industrial,5919,24.169446881921314,39,6,9,20026,2.227613890931363,43.39454364287455,37.507983782949,72.20938420156585,0,0,19703.65306038653,348.4334940896746,Industrial Hazardous
Downtown,35990,20.889829568250093,43,4,2,32108,0.938097477400222,17.49595799126025,23.893537067748408,59.64188624219101,5,1,40025.63064588945,500.0,Industrial Hazardous
Suburban,11050,7.47295148172434,1,5,19,144597,1.1876126909920242,38.16189222258919,29.305481293880206,38.801262768413736,3,0,14526.754406906732,220.82722547845356,Standard Mixed
Residential,30837,9.402643608203395,14,2,8,34470,2.067942907846519,20.311689968630645,34.16338736455617,68.10214978465174,1,0,80936.03225396841,500.0,High Volume Organic
Airport,1968,11.880550137349896,20,5,9,49785,1.7013714838002127,50.05202471186304,37.454332602157265,50.99722877903265,3,0,4841.705017623835,146.14130428711064,High Volume Organic
Commercial,24809,24.483776351916266,23,7,11,22253,0.9789815776725699,3.3069697374763485,36.79385779974905,30.347610324334,5,1,33315.58303176025,425.72547726745955,Industrial Hazardous
Harbor,1308,4.723566474225034,49,9,7,84538,0.7958780444742086,2.2632451615465543,26.637939860739337,64.49722235047432,1,0,1408.6746117990867,163.6691373867814,Industrial Hazardous
Industrial,25247,9.25833603555113,16,8,16,84889,2.4069717871632976,6.1025054725555865,37.671445842119454,41.90212747164016,5,1,82481.41688471391,500.0,High Volume Organic
Airport,7219,18.370939302576517,46,2,4,40026,0.49310799426949103,12.141791667791384,26.10139398232281,83.190338183596,0,0,4775.516429717907,199.06315840508213,Industrial Hazardous
Airport,16863,24.11662148958911,8,7,7,72807,0.3095372389405508,2.258121545096039,37.5708054497202,86.03668339364151,4,0,6491.60545160839,105.36600386322615,Mixed Unsegregated
Airport,29218,4.314042712723824,34,2,17,82878,1.7804567850299708,4.29700135268082,34.424270172367656,39.73038368115756,1,0,72336.6130195897,500.0,Industrial Hazardous
Airport,29301,6.070808877761471,19,1,10,64258,1.6518437395815406,18.363389564078837,20.541198054815755,31.764767073435483,1,0,48234.67667585534,500.0,Standard Mixed
Airport,43859,6.029519522565541,18,4,9,114810,1.9227507184939245,5.987440907115344,38.241691853827746,30.242666071201608,0,0,116581.20986143558,500.0,High Volume Organic
Suburban,38341,1.012834722555801,17,3,14,66147,1.9095944295399032,48.12442660048746,21.061614773345394,84.78261332102045,2,0,72739.99413369657,500.0,Standard Mixed
Downtown,8512,15.300832812033264,19,4,5,65417,2.199170079985251,3.232043337637842,37.71049905452122,39.12111438969892,0,0,25498.922256523478,329.5861675919844,High Volume Organic
Downtown,18529,16.9322253165744,29,5,18,127779,2.328638898898605,54.47576681312616,30.37772673622615,56.119946432752926,5,1,55003.916135150546,500.0,Industrial Hazardous
Harbor,47160,15.261884308068707,39,2,16,133297,2.0050540941673494,52.250372636458444,31.684402680016426,33.42968198938553,0,0,128009.66524033337,500.0,Industrial Hazardous
Suburban,41517,2.2474132406139513,0,0,9,21086,0.811044163568613,12.5030619528384,17.73333707544346,52.40075203461965,1,0,28518.14956471821,343.9470038922936,Mixed Unsegregated
Airport,48415,2.1961380807679767,23,3,4,44406,1.3196915922577432,4.291623166152427,16.643525710980505,77.1254938592129,0,0,59636.559532261505,500.0,Industrial Hazardous
Commercial,1267,5.654470585106038,23,5,15,120319,1.7117735294429561,6.332102709343386,39.20852560850766,54.400119824155354,3,0,2819.058033077369,113.60303823373916,Industrial Hazardous
Downtown,4395,7.612215634623408,46,1,11,106987,1.4866035914584326,33.545294199857594,23.423193143143294,76.5348120916341,0,0,7987.327610333193,228.060605477684,Industrial Hazardous
Downtown,43468,19.77031956979616,18,1,4,95443,0.6495745273561744,36.0549443990927,36.1092780049274,71.33035345907362,4,0,37303.05482753744,466.28391842014537,Standard Mixed
Riverside,40597,4.405061510848567,29,0,0,92659,1.5964006673729005,18.934967164548148,32.611886254752406,61.038485567653986,0,0,85214.9005645255,500.0,Industrial Hazardous
Commercial,15832,1.5802593017395372,25,8,1,132238,2.2503630287547463,17.810020097808042,30.103459528835778,74.26258865022893,0,0,44212.30143451602,500.0,Industrial Hazardous
Industrial,15121,10.15269393896985,41,2,4,111838,1.220737891183215,31.890076109183106,32.13024880282529,82.74683965493935,4,0,25245.103083254868,391.71422042518105,Industrial Hazardous
Commercial,11834,10.701608168477048,43,1,18,27084,1.7716522137578878,18.33768264403136,17.23467925528641,77.5806868497803,2,0,21571.65480163793,361.3947776757915,Industrial Hazardous
Downtown,18674,11.547229785629378,37,3,14,143787,1.655055429807944,56.05916967531702,25.309881157844274,71.50379566762139,2,0,37211.60056363789,500.0,Industrial Hazardous
Commercial,34153,20.75913682866073,28,5,0,105383,1.1294949010799353,22.95790673418538,30.176909765025385,72.10933173339879,2,0,48498.445461311916,500.0,Industrial Hazardous
Industrial,41002,2.901132664338072,12,0,10,73493,1.5435966557239125,13.188824926471792,36.68907387263282,39.66590901819153,3,0,83097.46835113589,500.0,High Volume Organic
Airport,37174,17.74658101933807,3,8,17,42805,0.7624664745774943,8.757890792218763,32.86718374003086,87.04031939773353,4,0,33360.579980284245,402.0328285154538,Mixed Unsegregated
Industrial,37760,8.779666490609625,44,8,2,81786,1.5014359691294126,37.90249160356527,21.320181666492864,42.33985643331229,3,0,64267.68926903879,500.0,Industrial Hazardous
Commercial,42998,8.094513342669014,16,7,8,34248,2.0574250990788343,19.59969695787695,39.62315724727266,50.93712987099636,3,0,123014.35521519264,500.0,High Volume Organic
Downtown,2573,23.34730658910651,32,5,3,90003,1.969685093100786,11.327689955086482,31.07591477050386,61.07919085757903,5,1,6720.532083457438,172.2355449592352,Industrial Hazardous
Downtown,49964,6.58747884821018,4,3,12,45384,1.0875000095755576,16.548931478099597,27.532915452339214,37.57084686163595,3,0,58326.73375706846,500.0,Standard Mixed
Residential,6769,16.242029965814474,27,1,8,22896,0.5465874749943194,18.47289438362718,34.53447034024739,65.61455017793638,4,0,4928.084434113668,159.48330206840956,Industrial Hazardous
Commercial,17694,7.240630055714256,23,7,2,30362,2.059873643087705,37.550008257627525,30.067510111873755,40.960711252484,1,0,45136.71815650974,500.0,Industrial Hazardous
Suburban,27311,12.925025124689435,16,6,15,105048,0.8830859968879503,10.48089001530183,32.749713654214204,85.40206321428963,1,0,29985.954527819573,388.11045361453637,Mixed Unsegregated
Industrial,7341,19.76417586860881,49,3,7,106175,0.416696287866549,43.968225906943346,30.428330981209974,83.32056801683171,2,0,3900.1063155196725,188.88953608376207,Industrial Hazardous
Riverside,44223,22.102201826148384,38,2,6,127646,1.2794245124752064,18.292936084759205,19.470950605794656,62.66552569039958,3,0,60041.14102198867,500.0,Industrial Hazardous
Airport,35300,21.04808238722873,47,5,16,76032,1.926835165002405,29.29857543790681,28.583901520940728,56.96857922466298,2,0,89737.65795171433,500.0,Industrial Hazardous
Airport,10199,14.763428035543676,39,0,15,81022,2.078685349076213,39.290340592026084,22.077528837251343,36.156114727811605,3,0,23869.135610638903,360.66645672692107,Industrial Hazardous
Downtown,46005,6.5959997257864424,43,1,17,103254,2.460844728288255,32.617206431686185,29.25721113023965,79.3980118866987,2,0,149531.25511996978,500.0,Industrial Hazardous
Commercial,11262,16.70021788991571,45,6,15,110629,0.7166969048662718,39.73401251729834,18.137588594080036,52.762205918841936,0,0,8630.166459386473,221.4505139590283,Industrial Hazardous
Downtown,40397,17.892673621600395,10,2,14,108998,0.9463486710131721,19.355730230100754,20.799143966017304,44.7794420467122,4,0,36719.10985764629,442.63233208045875,Standard Mixed
